Unnamed: 0,id,stateId,countyId,cityId,country,datePostedString,is_bankOwned,is_forAuction,event,time,price,pricePerSquareFoot,city,state,yearBuilt,streetAddress,zipcode,longitude,latitude,hasBadGeocode,description,currency,livingArea,livingAreaValue,lotAreaUnits,bathrooms,bedrooms,buildingArea,parking,garageSpaces,hasGarage,levels,pool,spa,isNewConstruction,hasPetsAllowed,homeType,county
15123,95020-153553894,9,194479,11604,USA,2021-06-09,0,0,Listed for sale,1623196800000.0,1400000.0,407.0,Gilroy,CA,2000,9270 Wren Ave,95020.0,-121.5869598388672,37.02952575683594,0,Both units have four bedrooms/2.5 bathrooms and a two-car garage *** The duplex was built in 2000 *** Tenants pay all utilities *** Both units have a small backyard for family BBQ *** This is a suburban area of the county primarily residential surrounded by agricultural land with good shopping freeways schools buses and recreational facilities. There is a good mix of properties in this area with newly built homes and older-style homes that have been well kept or remodeled. All community facilities are within 15 minutes ***** Present rent roll does not reflect market value rents due to long-term tenancies ** Market rent in the area for 4/2.5 is between $3800 and $4000/month *** (data averaged from Zumper and should be independently verified)  **** Thank you!,USD,3444.0,3444.0,sqft,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,MULTI_FAMILY,Santa Clara County
15124,95020-153558571,9,194480,11604,USA,2021-06-05,0,0,Price change,1625529600000.0,1350000.0,489.0,Gilroy,CA,1985,6685 Imperial Dr,95020.0,-121.57262420654295,36.99365234375,0,A quality 3 Unit Building in Excellent Gilroy Location. 2750 Square Building consisting of  Two 2 Bedroom 1 Bath Units and a 3 Bedroom 1.5  Bath Unit. Property has a 5 Car Garage !   There Are 3 One Car Garages and a 2 Car Garage.  All Units have Laminate Flooring.  Nice Location with Easy Access to Schools Parks Freeway.  Excellent for an Owner Occupant.  Well Manicured Landscape Shows Pride of Ownership.  Interior Painting Just Completed One Unit.  Composition Roof Approximately 10 Years Old.,USD,2760.0,2760.0,sqft,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,MULTI_FAMILY,Santa Clara County
15220,95829-59373537,9,194960,20288,USA,2021-07-06,0,0,Listed for sale,1625529600000.0,788888.0,1.0,Sacramento,CA,0,9375 Calvine Rd,95829.0,-121.34954833984376,38.4533805847168,0,PRIME 13.5 ACRE Lot surrounded by developments. 3.5 ACRES zoned RD-5. Commercial zoning. Ten acres zoned agriculture/recreation. Public utilities on  location ready to be in and connected. Across from Sheldon H.S. & near residential SFH. Three mobile homes on property are included at no value. Well  septic & electricity currently on property ready to be in-and-connected. Buyer to check with SAC. CO. to confirm use.,USD,588060.0,588060.0,Acres,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,LOT,Sacramento County
15229,95829-25936782,9,194969,20288,USA,2021-06-15,0,0,Price change,1625702400000.0,810000.0,789.0,Sacramento,CA,1935,9206 Gerber Rd,95829.0,-121.35684204101562,38.478946685791016,0,Nearly 10 acres of flat usable land in the heart of the growth area of Sacramento. Currently zoned AR-10. Existing residence uninhabitable and of no value.,USD,1026.0,1026.0,Acres,0.0,2.0,0.0,1,0.0,0,0,0,0,0,0,LOT,Sacramento County
15234,95829-25866588,9,194974,20288,USA,2021-05-20,0,0,Listed for sale,1621468800000.0,390000.0,168.0,Sacramento,CA,1972,9441 Florin Rd,95829.0,-121.34588623046876,38.4991569519043,0,Great 6 acre lot.  Rezoning is common in this area. residential? Single Family? Grow grapes? 4 acres Easily useable. Part of lot has seasonal water.  Create your own year round pond? Many possibilities for a beautiful private oasis. Great opportunity!,USD,2328.0,2328.0,Acres,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,LOT,Sacramento County
15251,96122-112378890,9,195197,33510,USA,2021-07-01,0,0,Listed for sale,1625097600000.0,299500.0,347.0,Portola,CA,0,7451 W Bitterbrush Rd,96122.0,-120.47882843017578,39.86630630493164,0,"VIEWS VIEWS and more VIEWS.  Privacy abounds with fabulous views from this 40 acre parcel located near Lake Davis.  Well electric and septic are in and ready for you to build your dream home.  Sweeping views of Sierra Valley Smith Peak and the Buttes all from two potential home-sites.  The property includes a large metal outbuilding with a ""country"" kitchen and bathroom so its also ready for family camp trips or your RV.  The well is at 240\ with a 2 hp. pump producing about 20 gpm according to the original well log.  Fiber optic is near the gate for internet. This parcel underwent a conifer release program (tree thinning) in 2008 on 30 of the 40 acres. This is a very unique gem so if you want a scenic and private retreat then this property is for you!!  Come take a look and give us a call for a viewing.",USD,864.0,864.0,Acres,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,LOT,Plumas County
15285,93250-79784109,9,196093,39704,USA,2021-06-30,0,0,Listed for sale,1625011200000.0,399990.0,171.0,Mc Farland,CA,2006,217 San Pedro St,93250.0,-119.22106170654295,35.67671585083008,0,With inventory so low first-time home buyers can become homeowners and investors all at once.  Take advantage of this property being sold 2 homes on 1 lot.  Front home offers 4 bedrooms 1 bath with a 1 car attached garage.  Back home has its own alley entrance and offers 3 bedrooms 1 bath also with a 1 car garage attached to the home.  Drive by today to set up your private showing.  Buyer and buyers agent to verify all information pertaining to the property.,USD,2333.0,2333.0,sqft,0.0,0.0,2333.0,0,0.0,1,One,0,0,0,0,MULTI_FAMILY,Kern County
15290,93250-18960630,9,196098,39704,USA,2021-01-26,0,0,Listed for sale,1611619200000.0,349000.0,204.0,Mc Farland,CA,1942,301 San Lucas St,93250.0,-119.22224426269533,35.678226470947266,0,Investors looking to increase your portfolio $$  The increase in appreciation in rents and tenant demand could make this property your next investment.  Bring your handyman time to go to work and collect your rents $$,USD,1712.0,1712.0,sqft,0.0,0.0,1712.0,1,0.0,0,One,0,0,0,0,MULTI_FAMILY,Kern County
15357,90068-20807478,9,197200,12447,USA,2021-06-25,0,0,Listed for sale,1624579200000.0,2349000.0,392.0,Los Angeles,CA,1920,1944 Argyle Ave,90068.0,-118.32484436035156,34.10657119750977,0,"""Beautiful remodeled 4 unit property with tons of character in the Beachwood/Hollywood area north of Franklin Ave. This 6000SF property has 4 identical 2 bedroom 1 bath units upgraded with amenities like stainless steel appliances washer/dryers and dishwashers. All new granite countertops and refinished hardwood floors. The property has gone through an extensive job of removing lead paint from the building all while keeping its 1920s character with full testing and documentation. Property is prime for an buyer who wants to get close to $9000 in rent to help supplement their mortgage while living in this beautiful property.""",USD,6000.0,6000.0,sqft,0.0,0.0,6000.0,1,5.0,1,Two,0,0,0,0,MULTI_FAMILY,Los Angeles County
15364,95020-19863759,9,197325,11604,USA,2021-04-23,0,0,Listed for sale,1619136000000.0,1850000.0,1516.0,Gilroy,CA,1929,341 Lewis St,95020.0,-121.5658721923828,37.01203918457031,0,This 1220 square foot vacant land home has 0 bedrooms and 0.0 bathrooms. This home is located at 341 Lewis St Gilroy CA 95020.,USD,1220.0,1220.0,Acres,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,LOT,Santa Clara County
15519,90245-20396309,9,200185,55753,USA,2021-06-21,0,0,Sold,1017360000000.0,625000.0,139.0,El Segundo,CA,1971,134 Concord St,90245.0,-118.4180145263672,33.917430877685554,0,134 Concord Street is a recently updated 4-unit in El Segundo. The building was built in 1971 and consists of 4949 SF of living space situated on a 5603 SF lot. 134 Concord Street offers an ideal unit mix consisting of (1) 3-bed/2.5-bath home and (3) 2-bed/1-bath units. The property also features an on-site laundry facility and (8) total parking spaces – (3) 1-car garages (1) 2-car garage and (3) tandem spaces. The property is approximately 500 feet from all the restaurants and retail in Downtown El Segundo.   This is an excellent opportunity for both owner-users and investors looking to maximize long-term growth potential in one of the least traded and desirable submarkets in Los Angeles.,USD,4494.0,4494.0,sqft,0.0,0.0,4494.0,1,5.0,1,0,0,0,0,0,MULTI_FAMILY,Los Angeles County
15561,92627-25214479,9,201491,38032,USA,2021-07-06,0,0,Listed for sale,1625529600000.0,1450000.0,765.0,Costa Mesa,CA,1925,2378 Norse Ave APT A,92627.0,-117.8988265991211,33.653549194335945,0,"The front unit (built approx 1926) is adorned with an enormous front ""easy-to-play-ball in"" front yard and is surrounded by a beautiful white picket fence.  It has new fencing and gate on the entire North side.  The front unit additionally has a private backyard with a hot and cold exterior shower to clean off after those perfect southern California beach days!  When one crosses the entry threshold of the home they are greeted but the generous and beautiful 6” oak flooring throughout which is attached to a raised foundation giving it that absorbing and comforting feel as one strolls through the home.  There is a free-standing fireplace and lovely brick hearth in the family room which segue seamlessly to the kitchen dining/nook area.   The kitchen is illuminated by recessed lighting and has attached indoor laundry facilities.  One truly unique feature of this front unit is the attached potting room on the rear of the unit.  The 2 bedrooms on the home each have ceiling fans and updated Decora switches and receptacles.     The rear unit was built in 1999 and is a two-level one bedroom paradise.   The first floor includes a very generous family room half bathroom kitchen and nook area.  The second floor includes a magnanimous bedroom attached home-office area walk-in-closet bathroom and laundry facilities.  The back yard to this home fits the quintessential definition of tranquility and peace.  There are 2 very mature trees that breathe life into the surrounding areas and DG pathways follow natural curves through this secluded and ineffable paradise.  The patio cover provides a sense of both security from the elements and defines the area of gathering and connection.  The entire yard is fenced and has a gate to keep animals in while also allowing them to see the world outside.  There is a large Tuff-Shed for storage in the rear yard that blends with its surroundings in an effortless manner.     The following updates have been performed in order to keep in stride with the level of excellence about this property: new fencing new water heaters new plumbing complete in the front unit gates blacktop paint general landscaping (with a virtually zero-scape rear yard) vinyl windows rear patio cover oak flooring in the front unit and so much more.    There is an attached 2 car garage with separate work space area as well as a detached 2 car garage with a demising wall for separation of tenants if desired: Total of 4 garage parking spaces. Photos soon.",USD,1896.0,1896.0,sqft,0.0,0.0,1896.0,1,4.0,1,One-Two,0,0,0,0,MULTI_FAMILY,Orange County
15563,92627-2073923835,9,201493,38032,USA,2021-07-01,0,0,Listed for sale,1625097600000.0,1695000.0,446.0,Costa Mesa,CA,1961,408 Ford Rd,92627.0,-117.91629028320312,33.64667510986328,0,Rare opportunity to acquire a well maintained single-level triplex in a uniquely quiet Costa Mesa location. Conveniently located with easy access to shopping restaurants beaches and entertainment. Much of the area has been redeveloped and tenant demand remains very strong due to the location. The property consists of two 2 bedroom 1 bath units recently updated and a 3 bedroom 2 bath unit with an inviting large front patio. Each unit has outdoor space and storage area. Ample parking includes a 2 car garage with 2 covered carport spaces plus an additional parking space and street-parking. A separate laundry room affords additional potential income. Current rents are below market value and tenants are on month/month terms. A great opportunity for an investor to add value and increase rents.,USD,3802.0,3802.0,sqft,0.0,0.0,3802.0,1,2.0,1,One,0,0,0,0,MULTI_FAMILY,Orange County
15568,92627-2070074024,9,201499,38032,USA,2021-06-18,0,0,Listed for sale,1625788800000.0,1950000.0,597.0,Costa Mesa,CA,1958,264 Cabrillo St,92627.0,-117.9153289794922,33.635162353515625,0,"""Amazing Opportunity! EASTSIDE COSTA MESA Pride of Ownership Triplex. Family owned (3 generations) for over 60 years! Excellent location close to the beach great schools restaurants and shopping.  This mid-century triplex features three large townhouse style 2 Bedroom/1.5 bath units each with a one car garage oversized patios and inside washer/dryer hookups. Each unit is approximately 1090 square feet. Very low maintenance building-Roof replaced in 2005. New garage doors and openers in 2021.   Extremely long terms great tenants (one tenant for 23 years one for 4 years.) No rent payment issues during the pandemic. The rear unit shows beautifully for a new tenant at market rent or could become an owners unit.  Please DO NOT disturb current tenants. Located one block from 17th Street but does NOT back to commercial buildings.""",USD,3268.0,3268.0,sqft,0.0,0.0,3268.0,1,3.0,1,Two,0,0,0,0,MULTI_FAMILY,Orange County
15569,92627-25470748,9,201500,38032,USA,2021-06-18,0,0,Listing removed,1624320000000.0,2460000.0,1103.0,Costa Mesa,CA,1956,243 E 20th St,92627.0,-117.90933227539062,33.64240264892578,0,Once in a lifetime opportunity to purchase a parcel of nearly a half an acre in a prime Eastside Costa Mesa location . Build your dream home develop into something new or simply rent out the existing assets. Currently front house is a 3 bedroom 2 bath with interior laundry and 2 car garage . Then there is a duplex of 2 - 1 bedroom 1 bath units . Followed up with 5 private single car garages . The back of the property has gated secure uncovered 5 additional parking spaces for RV  boat or even multiple cars fitting into one spot. The sky’s the limit with this one.,USD,2230.0,2230.0,Acres,0.0,0.0,2230.0,1,7.0,1,One,0,0,0,0,MULTI_FAMILY,Orange County
15579,95824-25819208,9,202234,20288,USA,2021-06-19,0,0,Listed for sale,1624060800000.0,625000.0,322.0,Sacramento,CA,1954,5641 53rd St,95824.0,-121.44371032714844,38.52412796020508,0,This 1944 square foot multi family home has 4 bedrooms and 0.0 bathrooms. This home is located at 5641 53rd St Sacramento CA 95824.,USD,1944.0,1944.0,sqft,0.0,4.0,0.0,1,0.0,0,0,0,0,0,0,MULTI_FAMILY,Sacramento County
15584,95824-25821224,9,202239,20288,USA,2021-06-11,0,0,Listed for sale,1623369600000.0,449000.0,367.0,Sacramento,CA,1951,7701 34th Ave,95824.0,-121.41412353515624,38.522254943847656,0,This 1224 square foot multi family home has 2 bedrooms and 0.0 bathrooms. This home is located at 7701 34th Ave Sacramento CA 95824.,USD,1224.0,1224.0,sqft,0.0,2.0,0.0,1,0.0,0,0,0,0,0,0,MULTI_FAMILY,Sacramento County
